,0,1,2,3
5174,1900-01-01 16:30:06,47.48,red,16
5175,1900-01-01 16:30:07,47.47,green,69
5176,1900-01-01 16:30:08,47.47,red,1
5177,1900-01-01 16:30:09,47.47,red,26
5178,1900-01-01 16:30:10,47.48,red,4
5179,1900-01-01 16:30:11,47.48,red,23
5180,1900-01-01 16:30:12,47.48,red,4
5181,1900-01-01 16:30:13,47.47,green,1
5182,1900-01-01 16:30:14,47.48,red,1
5183,1900-01-01 16:30:16,47.48,red,49
5184,1900-01-01 16:30:19,47.48,green,8
5185,1900-01-01 16:30:20,47.47,green,1
5186,1900-01-01 16:30:24,47.48,red,25
5187,1900-01-01 16:30:25,47.47,green,6
5188,1900-01-01 16:30:26,47.47,green,15
5189,1900-01-01 16:30:27,47.47,green,8
5190,1900-01-01 16:30:28,47.47,green,7
5191,1900-01-01 16:30:30,47.46,green,1
5192,1900-01-01 16:30:32,47.46,green,66
5193,1900-01-01 16:30:33,47.46,red,1
5194,1900-01-01 16:30:35,47.46,red,2
5195,1900-01-01 16:30:36,47.45,green,10
5196,1900-01-01 16:30:37,47.46,red,1
5197,1900-01-01 16:30:38,47.46,red,2
5198,1900-01-01 16:30:39,47.45,green,31
5199,1900-01-01 16:30:40,47.46,red,15
5200,1900-01-01 16:30:41,47.45,green,12
5201,1900-01-01 16:30:42,47.45,red,2
5202,1900-01-01 16:30:44,47.46,red,23
5203,1900-01-01 16:30:45,47.45,green,6
5204,1900-01-01 16:30:47,47.46,red,19
5205,1900-01-01 16:30:48,47.46,green,27
5206,1900-01-01 16:30:49,47.46,green,3
5207,1900-01-01 16:30:50,47.46,red,15
5208,1900-01-01 16:30:53,47.46,red,1
5209,1900-01-01 16:30:58,47.46,red,1
5210,1900-01-01 16:31:00,47.46,red,1
5211,1900-01-01 16:31:02,47.45,green,6
5212,1900-01-01 16:31:03,47.45,green,21
5213,1900-01-01 16:31:04,47.45,red,3
5214,1900-01-01 16:31:05,47.45,green,16
5215,1900-01-01 16:31:06,47.45,green,5
5216,1900-01-01 16:31:07,47.45,red,7
5217,1900-01-01 16:31:09,47.45,green,1
5218,1900-01-01 16:31:10,47.46,red,22
5219,1900-01-01 16:31:11,47.46,green,1
5220,1900-01-01 16:31:12,47.46,green,1
5221,1900-01-01 16:31:14,47.46,green,1
5222,1900-01-01 16:31:15,47.47,red,49
5223,1900-01-01 16:31:17,47.46,green,4
5224,1900-01-01 16:31:19,47.45,green,12
5225,1900-01-01 16:31:19,47.45,green,9
5226,1900-01-01 16:31:21,47.45,red,24
5227,1900-01-01 16:31:24,47.46,red,16
5228,1900-01-01 16:31:26,47.46,green,4
5229,1900-01-01 16:31:26,47.44,green,85
5230,1900-01-01 16:31:27,47.43,green,19
5231,1900-01-01 16:31:29,47.44,red,26
5232,1900-01-01 16:31:29,47.44,green,1
5233,1900-01-01 16:31:30,47.45,red,34
5234,1900-01-01 16:31:32,47.46,red,1
5235,1900-01-01 16:31:34,47.45,green,1
5236,1900-01-01 16:31:34,47.45,green,4
5237,1900-01-01 16:31:36,47.46,red,1
5238,1900-01-01 16:31:36,47.46,red,1
5239,1900-01-01 16:31:37,47.46,red,28
5240,1900-01-01 16:31:38,47.46,green,1
5241,1900-01-01 16:31:40,47.46,red,7
5242,1900-01-01 16:31:42,47.46,red,1
5243,1900-01-01 16:31:43,47.46,red,23
5244,1900-01-01 16:31:44,47.46,red,2
5245,1900-01-01 16:31:45,47.45,green,36
5246,1900-01-01 16:31:46,47.45,green,25
5247,1900-01-01 16:31:47,47.44,green,1
5248,1900-01-01 16:31:48,47.44,green,45
5249,1900-01-01 16:31:49,47.45,red,1
5250,1900-01-01 16:31:50,47.43,green,45
5251,1900-01-01 16:31:51,47.43,green,90
5252,1900-01-01 16:31:52,47.42,green,40
5253,1900-01-01 16:31:53,47.42,green,25
5254,1900-01-01 16:31:54,47.43,red,36
5255,1900-01-01 16:31:56,47.43,red,6
5256,1900-01-01 16:31:57,47.43,red,4
5257,1900-01-01 16:31:58,47.42,green,1
5258,1900-01-01 16:31:59,47.43,red,1
5259,1900-01-01 16:32:00,47.43,red,24
5260,1900-01-01 16:32:01,47.43,red,6
5261,1900-01-01 16:32:02,47.42,green,1
5262,1900-01-01 16:32:03,47.43,red,2
5263,1900-01-01 16:32:04,47.44,red,17
5264,1900-01-01 16:32:05,47.44,red,42
5265,1900-01-01 16:32:06,47.43,green,21
5266,1900-01-01 16:32:08,47.44,red,1
5267,1900-01-01 16:32:10,47.44,red,7
5268,1900-01-01 16:32:11,47.44,red,6
5269,1900-01-01 16:32:14,47.44,green,5
5270,1900-01-01 16:32:14,47.44,green,23
5271,1900-01-01 16:32:19,47.45,red,34
5272,1900-01-01 16:32:20,47.46,red,9
5273,1900-01-01 16:32:27,47.46,red,10
5274,1900-01-01 16:32:29,47.45,green,13
5275,1900-01-01 16:32:29,47.44,green,64
5276,1900-01-01 16:32:30,47.44,red,12
5277,1900-01-01 16:32:33,47.45,red,1
5278,1900-01-01 16:32:33,47.45,red,1
5279,1900-01-01 16:32:34,47.45,red,44
5280,1900-01-01 16:32:36,47.45,green,1
5281,1900-01-01 16:32:37,47.45,green,1
5282,1900-01-01 16:32:42,47.45,green,8
5283,1900-01-01 16:32:43,47.45,red,5
5284,1900-01-01 16:32:44,47.45,red,1
5285,1900-01-01 16:32:47,47.45,red,1
5286,1900-01-01 16:32:50,47.45,red,1
5287,1900-01-01 16:32:50,47.44,green,27
5288,1900-01-01 16:32:54,47.44,red,1
5289,1900-01-01 16:32:55,47.44,red,14
5290,1900-01-01 16:32:56,47.43,green,26
5291,1900-01-01 16:32:58,47.43,green,3
5292,1900-01-01 16:33:00,47.43,green,5
5293,1900-01-01 16:33:01,47.43,green,2
5294,1900-01-01 16:33:03,47.43,green,22
5295,1900-01-01 16:33:04,47.43,red,90
5296,1900-01-01 16:33:05,47.43,green,12
5297,1900-01-01 16:33:06,47.43,red,2
5298,1900-01-01 16:33:07,47.43,red,37
5299,1900-01-01 16:33:08,47.43,green,11
5300,1900-01-01 16:33:11,47.43,green,1
5301,1900-01-01 16:33:14,47.43,green,3
5302,1900-01-01 16:33:19,47.44,red,5
5303,1900-01-01 16:33:21,47.44,red,3
5304,1900-01-01 16:33:22,47.44,red,2
5305,1900-01-01 16:33:25,47.44,red,1
5306,1900-01-01 16:33:27,47.44,red,1
5307,1900-01-01 16:33:27,47.43,green,28
5308,1900-01-01 16:33:29,47.42,green,1
5309,1900-01-01 16:33:34,47.43,red,1
5310,1900-01-01 16:33:34,47.42,green,1
5311,1900-01-01 16:33:37,47.42,green,3
5312,1900-01-01 16:33:39,47.43,red,1
5313,1900-01-01 16:33:41,47.43,red,1
5314,1900-01-01 16:33:42,47.43,red,37
5315,1900-01-01 16:33:43,47.43,green,1
5316,1900-01-01 16:33:47,47.43,green,5
5317,1900-01-01 16:33:48,47.43,green,7
5318,1900-01-01 16:33:51,47.43,green,1
5319,1900-01-01 16:33:54,47.43,green,10
5320,1900-01-01 16:33:56,47.43,red,5
5321,1900-01-01 16:33:57,47.43,red,16
5322,1900-01-01 16:33:59,47.43,red,1
5323,1900-01-01 16:34:00,47.42,green,1
5324,1900-01-01 16:34:00,47.42,green,84
5325,1900-01-01 16:34:02,47.42,green,2
5326,1900-01-01 16:34:02,47.42,green,23
5327,1900-01-01 16:34:03,47.42,red,41
5328,1900-01-01 16:34:04,47.42,green,3
5329,1900-01-01 16:34:06,47.42,red,34
5330,1900-01-01 16:34:07,47.42,red,13
5331,1900-01-01 16:34:08,47.43,red,57
5332,1900-01-01 16:34:09,47.42,green,1
5333,1900-01-01 16:34:10,47.42,green,1
5334,1900-01-01 16:34:11,47.43,red,20
5335,1900-01-01 16:34:12,47.43,red,18
5336,1900-01-01 16:34:14,47.43,red,1
5337,1900-01-01 16:34:15,47.43,red,15
5338,1900-01-01 16:34:16,47.43,red,6
5339,1900-01-01 16:34:17,47.43,red,1
5340,1900-01-01 16:34:18,47.43,red,2
5341,1900-01-01 16:34:19,47.43,red,46
5342,1900-01-01 16:34:22,47.43,green,1
5343,1900-01-01 16:34:23,47.43,green,20
5344,1900-01-01 16:34:27,47.43,green,1
5345,1900-01-01 16:34:29,47.44,red,1
5346,1900-01-01 16:34:30,47.44,red,5
5347,1900-01-01 16:34:31,47.44,red,41
5348,1900-01-01 16:34:32,47.45,red,1
5349,1900-01-01 16:34:35,47.45,red,1
5350,1900-01-01 16:34:36,47.44,green,8
5351,1900-01-01 16:34:38,47.44,green,20
5352,1900-01-01 16:34:39,47.44,green,3
5353,1900-01-01 16:34:40,47.44,green,5
5354,1900-01-01 16:34:41,47.45,red,1
5355,1900-01-01 16:34:44,47.45,red,1
5356,1900-01-01 16:34:45,47.44,green,1
5357,1900-01-01 16:34:46,47.43,green,63
5358,1900-01-01 16:34:47,47.43,green,19
5359,1900-01-01 16:34:48,47.43,red,32
5360,1900-01-01 16:34:49,47.43,green,6
5361,1900-01-01 16:34:50,47.43,green,1
5362,1900-01-01 16:34:51,47.44,red,1
5363,1900-01-01 16:34:53,47.43,green,1
5364,1900-01-01 16:34:54,47.44,red,1
5365,1900-01-01 16:34:55,47.44,red,1
5366,1900-01-01 16:35:00,47.43,green,4
5367,1900-01-01 16:35:01,47.43,green,46
5368,1900-01-01 16:35:05,47.43,green,18
5369,1900-01-01 16:35:07,47.43,red,48
5370,1900-01-01 16:35:08,47.43,red,5
5371,1900-01-01 16:35:09,47.42,green,1
5372,1900-01-01 16:35:10,47.43,red,1
5373,1900-01-01 16:35:11,47.43,red,26
5374,1900-01-01 16:35:13,47.43,red,4
5375,1900-01-01 16:35:14,47.41,green,15
5376,1900-01-01 16:35:15,47.41,green,45
5377,1900-01-01 16:35:16,47.41,red,11
5378,1900-01-01 16:35:17,47.41,red,44
5379,1900-01-01 16:35:18,47.42,red,26
5380,1900-01-01 16:35:19,47.42,red,6
5381,1900-01-01 16:35:20,47.42,green,22
5382,1900-01-01 16:35:21,47.42,green,1
5383,1900-01-01 16:35:22,47.42,green,2
5384,1900-01-01 16:35:23,47.42,green,1
5385,1900-01-01 16:35:25,47.43,red,7
5386,1900-01-01 16:35:26,47.42,green,36
5387,1900-01-01 16:35:28,47.42,green,4
5388,1900-01-01 16:35:29,47.42,green,15
5389,1900-01-01 16:35:31,47.42,red,35
5390,1900-01-01 16:35:32,47.42,red,32
5391,1900-01-01 16:35:33,47.43,red,1
5392,1900-01-01 16:35:34,47.43,red,4
5393,1900-01-01 16:35:37,47.42,green,2
5394,1900-01-01 16:35:38,47.42,green,28
5395,1900-01-01 16:35:39,47.43,red,1
5396,1900-01-01 16:35:41,47.43,red,63
5397,1900-01-01 16:35:43,47.42,green,2
5398,1900-01-01 16:35:47,47.43,red,1
5399,1900-01-01 16:35:49,47.43,red,1
5400,1900-01-01 16:35:51,47.42,green,16
5401,1900-01-01 16:35:52,47.42,green,14
5402,1900-01-01 16:35:53,47.42,red,10
5403,1900-01-01 16:35:54,47.42,green,6
5404,1900-01-01 16:35:57,47.42,red,3
5405,1900-01-01 16:35:58,47.42,red,1
5406,1900-01-01 16:35:59,47.42,red,1
5407,1900-01-01 16:36:00,47.41,green,6
5408,1900-01-01 16:36:07,47.42,red,3
5409,1900-01-01 16:36:09,47.42,red,4
5410,1900-01-01 16:36:10,47.42,red,2
5411,1900-01-01 16:36:12,47.42,red,4
5412,1900-01-01 16:36:15,47.41,green,1
5413,1900-01-01 16:36:16,47.42,red,3
5414,1900-01-01 16:36:19,47.42,red,1
5415,1900-01-01 16:36:20,47.42,red,1
5416,1900-01-01 16:36:21,47.41,green,1
5417,1900-01-01 16:36:25,47.41,green,2
5418,1900-01-01 16:36:26,47.41,green,22
5419,1900-01-01 16:36:27,47.41,red,1
5420,1900-01-01 16:36:29,47.40,green,1
5421,1900-01-01 16:36:30,47.41,red,40
5422,1900-01-01 16:36:31,47.41,red,1
5423,1900-01-01 16:36:34,47.41,red,10
5424,1900-01-01 16:36:36,47.41,red,2
5425,1900-01-01 16:36:39,47.40,green,2
5426,1900-01-01 16:36:42,47.40,green,2
5427,1900-01-01 16:36:43,47.41,red,2
5428,1900-01-01 16:36:45,47.41,red,1
5429,1900-01-01 16:36:49,47.41,red,1
5430,1900-01-01 16:36:50,47.41,red,17
5431,1900-01-01 16:36:51,47.41,green,2
5432,1900-01-01 16:36:52,47.41,green,5
5433,1900-01-01 16:36:56,47.41,green,2
5434,1900-01-01 16:36:57,47.41,green,1
5435,1900-01-01 16:36:59,47.41,green,1
5436,1900-01-01 16:37:00,47.41,green,11
5437,1900-01-01 16:37:01,47.40,green,14
5438,1900-01-01 16:37:05,47.40,green,9
5439,1900-01-01 16:37:06,47.40,green,97
5440,1900-01-01 16:37:07,47.39,green,29
5441,1900-01-01 16:37:08,47.39,green,24
5442,1900-01-01 16:37:09,47.40,red,19
5443,1900-01-01 16:37:10,47.41,red,18
5444,1900-01-01 16:37:11,47.40,green,2
5445,1900-01-01 16:37:13,47.41,red,1
5446,1900-01-01 16:37:14,47.41,red,11
5447,1900-01-01 16:37:15,47.41,red,1
5448,1900-01-01 16:37:16,47.40,green,9
5449,1900-01-01 16:37:17,47.40,green,8
5450,1900-01-01 16:37:18,47.40,green,10
5451,1900-01-01 16:37:19,47.40,green,8
5452,1900-01-01 16:37:21,47.40,red,3
5453,1900-01-01 16:37:21,47.40,red,2
5454,1900-01-01 16:37:22,47.40,red,21
5455,1900-01-01 16:37:23,47.39,green,1
5456,1900-01-01 16:37:24,47.40,red,9
5457,1900-01-01 16:37:25,47.40,red,38
5458,1900-01-01 16:37:26,47.41,red,10
5459,1900-01-01 16:37:27,47.40,green,18
5460,1900-01-01 16:37:29,47.40,green,1
5461,1900-01-01 16:37:30,47.40,green,60
5462,1900-01-01 16:37:31,47.41,red,14
5463,1900-01-01 16:37:33,47.41,red,1
5464,1900-01-01 16:37:36,47.40,green,33
5465,1900-01-01 16:37:38,47.41,red,9
5466,1900-01-01 16:37:38,47.40,green,1
5467,1900-01-01 16:37:41,47.41,red,2
5468,1900-01-01 16:37:42,47.41,red,1
5469,1900-01-01 16:37:43,47.41,red,1
5470,1900-01-01 16:37:44,47.40,green,1
5471,1900-01-01 16:37:45,47.41,red,1
5472,1900-01-01 16:37:46,47.41,red,23
5473,1900-01-01 16:37:47,47.41,green,28
5474,1900-01-01 16:37:52,47.40,green,3
5475,1900-01-01 16:38:00,47.40,green,3
5476,1900-01-01 16:38:01,47.40,green,14
5477,1900-01-01 16:38:02,47.40,red,4
5478,1900-01-01 16:38:04,47.41,red,1
5479,1900-01-01 16:38:05,47.40,green,2
5480,1900-01-01 16:38:06,47.41,red,37
5481,1900-01-01 16:38:07,47.40,green,37
5482,1900-01-01 16:38:08,47.41,red,2
5483,1900-01-01 16:38:11,47.41,red,4
5484,1900-01-01 16:38:12,47.40,green,10
5485,1900-01-01 16:38:13,47.40,green,3
5486,1900-01-01 16:38:14,47.41,red,2
5487,1900-01-01 16:38:16,47.41,red,1
5488,1900-01-01 16:38:17,47.40,green,24
5489,1900-01-01 16:38:18,47.41,red,19
5490,1900-01-01 16:38:19,47.41,red,1
5491,1900-01-01 16:38:20,47.42,red,2
5492,1900-01-01 16:38:22,47.42,red,1
5493,1900-01-01 16:38:22,47.41,green,54
5494,1900-01-01 16:38:23,47.40,green,5
5495,1900-01-01 16:38:27,47.41,red,3
5496,1900-01-01 16:38:28,47.41,red,6
5497,1900-01-01 16:38:31,47.41,red,25
5498,1900-01-01 16:38:32,47.42,red,1
5499,1900-01-01 16:38:33,47.41,green,3
5500,1900-01-01 16:38:35,47.41,red,25
5501,1900-01-01 16:38:35,47.40,green,1
5502,1900-01-01 16:38:38,47.41,red,1
5503,1900-01-01 16:38:39,47.40,green,5
5504,1900-01-01 16:38:40,47.40,green,1
5505,1900-01-01 16:38:41,47.40,green,2
5506,1900-01-01 16:38:43,47.41,red,1
5507,1900-01-01 16:38:44,47.40,green,1
5508,1900-01-01 16:38:46,47.41,red,4
5509,1900-01-01 16:38:47,47.41,red,3
5510,1900-01-01 16:38:49,47.41,red,1
5511,1900-01-01 16:38:50,47.40,green,25
5512,1900-01-01 16:38:52,47.40,green,5
5513,1900-01-01 16:38:54,47.41,red,1
5514,1900-01-01 16:38:55,47.41,red,5
5515,1900-01-01 16:38:56,47.42,red,72
5516,1900-01-01 16:38:59,47.41,green,3
5517,1900-01-01 16:39:00,47.41,green,2
5518,1900-01-01 16:39:07,47.41,green,5
5519,1900-01-01 16:39:08,47.41,green,1
5520,1900-01-01 16:39:09,47.41,green,26
5521,1900-01-01 16:39:12,47.41,red,3
5522,1900-01-01 16:39:14,47.41,green,1
5523,1900-01-01 16:39:15,47.42,red,1
5524,1900-01-01 16:39:17,47.42,red,1
5525,1900-01-01 16:39:19,47.42,red,5
5526,1900-01-01 16:39:22,47.41,green,60
5527,1900-01-01 16:39:24,47.41,green,3
5528,1900-01-01 16:39:24,47.41,green,2
5529,1900-01-01 16:39:30,47.42,red,1
5530,1900-01-01 16:39:30,47.41,green,2
5531,1900-01-01 16:39:31,47.42,red,2
5532,1900-01-01 16:39:34,47.42,red,8
5533,1900-01-01 16:39:35,47.42,red,1
5534,1900-01-01 16:39:37,47.42,red,2
5535,1900-01-01 16:39:44,47.41,green,1
5536,1900-01-01 16:39:46,47.42,red,31
5537,1900-01-01 16:39:48,47.42,green,1
5538,1900-01-01 16:39:49,47.43,red,21
5539,1900-01-01 16:39:50,47.43,red,6
5540,1900-01-01 16:39:52,47.42,green,12
5541,1900-01-01 16:39:53,47.43,red,2
5542,1900-01-01 16:39:53,47.43,red,2
5543,1900-01-01 16:39:55,47.42,green,12
5544,1900-01-01 16:39:55,47.42,red,1
5545,1900-01-01 16:39:56,47.42,red,1
5546,1900-01-01 16:39:58,47.42,red,1
5547,1900-01-01 16:39:58,47.42,red,1
5548,1900-01-01 16:40:00,47.42,red,2
5549,1900-01-01 16:40:01,47.41,green,20
5550,1900-01-01 16:40:06,47.42,red,1
5551,1900-01-01 16:40:11,47.41,green,2
5552,1900-01-01 16:40:18,47.42,red,1
5553,1900-01-01 16:40:19,47.42,red,5
5554,1900-01-01 16:40:21,47.41,green,12
5555,1900-01-01 16:40:22,47.41,green,3
5556,1900-01-01 16:40:24,47.41,green,1
5557,1900-01-01 16:40:28,47.41,green,18
5558,1900-01-01 16:40:31,47.42,red,1
5559,1900-01-01 16:40:32,47.41,green,12
5560,1900-01-01 16:40:35,47.41,green,5
5561,1900-01-01 16:40:36,47.41,green,1
5562,1900-01-01 16:40:36,47.42,red,1
5563,1900-01-01 16:40:49,47.42,red,1
5564,1900-01-01 16:40:51,47.42,red,3
5565,1900-01-01 16:40:54,47.41,green,30
5566,1900-01-01 16:40:55,47.41,green,2
5567,1900-01-01 16:40:57,47.42,red,30
5568,1900-01-01 16:41:00,47.43,red,2
5569,1900-01-01 16:41:03,47.43,red,1
5570,1900-01-01 16:41:05,47.43,red,11
5571,1900-01-01 16:41:06,47.43,green,9
5572,1900-01-01 16:41:07,47.43,red,3
5573,1900-01-01 16:41:08,47.42,green,1
5574,1900-01-01 16:41:10,47.43,red,1
5575,1900-01-01 16:41:11,47.43,red,2
5576,1900-01-01 16:41:13,47.43,red,2
5577,1900-01-01 16:41:17,47.42,green,1
5578,1900-01-01 16:41:18,47.42,green,1
5579,1900-01-01 16:41:22,47.43,red,36
5580,1900-01-01 16:41:24,47.42,green,1
5581,1900-01-01 16:41:27,47.43,red,2
5582,1900-01-01 16:41:30,47.43,red,16
5583,1900-01-01 16:41:33,47.42,green,2
5584,1900-01-01 16:41:34,47.43,red,5
5585,1900-01-01 16:41:37,47.42,green,2
5586,1900-01-01 16:41:39,47.43,red,1
5587,1900-01-01 16:41:40,47.42,green,4
5588,1900-01-01 16:41:42,47.43,red,1
5589,1900-01-01 16:41:47,47.43,red,1
5590,1900-01-01 16:41:49,47.43,red,1
5591,1900-01-01 16:41:49,47.43,red,5
5592,1900-01-01 16:41:50,47.43,red,3
5593,1900-01-01 16:41:51,47.43,red,17
5594,1900-01-01 16:41:53,47.43,green,1
5595,1900-01-01 16:41:55,47.43,green,10
5596,1900-01-01 16:41:57,47.43,green,7
5597,1900-01-01 16:41:59,47.43,red,2
5598,1900-01-01 16:42:00,47.43,red,1
5599,1900-01-01 16:42:01,47.43,red,1
5600,1900-01-01 16:42:04,47.42,green,1
5601,1900-01-01 16:42:04,47.43,red,1
5602,1900-01-01 16:42:06,47.43,red,1
5603,1900-01-01 16:42:08,47.43,red,1
5604,1900-01-01 16:42:13,47.42,green,2
5605,1900-01-01 16:42:19,47.42,green,1
5606,1900-01-01 16:42:21,47.43,red,1
5607,1900-01-01 16:42:22,47.43,red,2
5608,1900-01-01 16:42:23,47.42,green,6
5609,1900-01-01 16:42:33,47.43,red,1
5610,1900-01-01 16:42:38,47.43,red,1
5611,1900-01-01 16:42:38,47.42,green,1
5612,1900-01-01 16:42:40,47.42,green,2
5613,1900-01-01 16:42:42,47.42,green,1
5614,1900-01-01 16:42:43,47.43,red,1
5615,1900-01-01 16:42:44,47.43,red,10
5616,1900-01-01 16:42:45,47.43,red,1
5617,1900-01-01 16:42:56,47.43,red,3
5618,1900-01-01 16:42:56,47.43,red,24
5619,1900-01-01 16:42:57,47.44,red,2
5620,1900-01-01 16:42:58,47.43,green,26
5621,1900-01-01 16:43:00,47.44,red,26
5622,1900-01-01 16:43:03,47.45,red,2
5623,1900-01-01 16:43:04,47.44,green,12
5624,1900-01-01 16:43:05,47.44,red,3
5625,1900-01-01 16:43:13,47.43,green,35
5626,1900-01-01 16:43:13,47.44,red,1
5627,1900-01-01 16:43:15,47.44,red,1
5628,1900-01-01 16:43:15,47.44,red,2
5629,1900-01-01 16:43:18,47.44,red,1
5630,1900-01-01 16:43:21,47.44,red,1
5631,1900-01-01 16:43:28,47.45,red,30
5632,1900-01-01 16:43:28,47.45,red,1
5633,1900-01-01 16:43:30,47.44,green,10
5634,1900-01-01 16:43:32,47.45,red,1
5635,1900-01-01 16:43:34,47.45,red,1
5636,1900-01-01 16:43:36,47.44,green,1
5637,1900-01-01 16:43:41,47.45,red,56
5638,1900-01-01 16:43:46,47.45,green,2
5639,1900-01-01 16:43:53,47.45,green,1
5640,1900-01-01 16:43:54,47.46,red,4
5641,1900-01-01 16:43:57,47.45,green,10
5642,1900-01-01 16:43:58,47.45,green,29
5643,1900-01-01 16:44:00,47.45,red,19
5644,1900-01-01 16:44:10,47.45,red,50
5645,1900-01-01 16:44:13,47.46,red,7
5646,1900-01-01 16:44:14,47.45,green,10
5647,1900-01-01 16:44:17,47.46,red,6
5648,1900-01-01 16:44:17,47.45,green,11
5649,1900-01-01 16:44:19,47.45,green,1
5650,1900-01-01 16:44:31,47.46,red,1
5651,1900-01-01 16:44:33,47.46,red,9
5652,1900-01-01 16:44:36,47.46,red,2
5653,1900-01-01 16:44:38,47.46,red,48
5654,1900-01-01 16:44:39,47.46,red,5
5655,1900-01-01 16:44:47,47.46,red,21
5656,1900-01-01 16:44:49,47.46,red,9
5657,1900-01-01 16:44:49,47.46,red,1
5658,1900-01-01 16:44:55,47.45,green,1
5659,1900-01-01 16:44:59,47.44,green,70
5660,1900-01-01 16:45:00,47.44,red,9
5661,1900-01-01 16:45:04,47.44,green,10
5662,1900-01-01 16:45:06,47.44,red,20
5663,1900-01-01 16:45:07,47.45,red,3
5664,1900-01-01 16:45:11,47.45,red,1
5665,1900-01-01 16:45:13,47.45,red,55
5666,1900-01-01 16:45:14,47.45,red,1
5667,1900-01-01 16:45:18,47.45,red,1
5668,1900-01-01 16:45:20,47.45,green,2
5669,1900-01-01 16:45:26,47.46,red,1
5670,1900-01-01 16:45:27,47.44,green,14
5671,1900-01-01 16:45:31,47.45,red,1
5672,1900-01-01 16:45:31,47.45,red,1
5673,1900-01-01 16:45:32,47.45,red,4
5674,1900-01-01 16:45:38,47.45,red,21
5675,1900-01-01 16:45:39,47.45,green,1
5676,1900-01-01 16:45:41,47.45,green,1
5677,1900-01-01 16:45:43,47.45,green,1
5678,1900-01-01 16:45:50,47.46,red,38
5679,1900-01-01 16:45:52,47.46,red,12
5680,1900-01-01 16:45:54,47.46,green,4
5681,1900-01-01 16:45:54,47.46,green,1
5682,1900-01-01 16:45:56,47.46,green,12
5683,1900-01-01 16:45:58,47.46,red,1
5684,1900-01-01 16:45:59,47.46,red,2
5685,1900-01-01 16:46:00,47.46,red,2
5686,1900-01-01 16:46:09,47.46,red,3
5687,1900-01-01 16:46:18,47.45,green,3
5688,1900-01-01 16:46:22,47.45,green,1
5689,1900-01-01 16:46:26,47.46,red,2
5690,1900-01-01 16:46:26,47.46,red,1
5691,1900-01-01 16:46:28,47.46,red,1
5692,1900-01-01 16:46:30,47.45,green,1
5693,1900-01-01 16:46:36,47.45,green,1
5694,1900-01-01 16:46:38,47.45,green,43
5695,1900-01-01 16:46:42,47.45,red,7
5696,1900-01-01 16:46:49,47.44,green,2
5697,1900-01-01 16:46:58,47.45,red,2
5698,1900-01-01 16:46:59,47.45,red,1
5699,1900-01-01 16:47:00,47.45,red,14
5700,1900-01-01 16:47:01,47.45,green,1
5701,1900-01-01 16:47:07,47.45,green,5
5702,1900-01-01 16:47:08,47.45,green,1
5703,1900-01-01 16:47:08,47.45,green,5
5704,1900-01-01 16:47:11,47.45,green,5
5705,1900-01-01 16:47:14,47.45,green,5
5706,1900-01-01 16:47:16,47.45,green,70
5707,1900-01-01 16:47:17,47.46,red,23
5708,1900-01-01 16:47:19,47.46,green,11
5709,1900-01-01 16:47:20,47.46,green,16
5710,1900-01-01 16:47:21,47.46,green,12
5711,1900-01-01 16:47:23,47.46,green,7
5712,1900-01-01 16:47:24,47.46,green,4
5713,1900-01-01 16:47:25,47.46,green,25
5714,1900-01-01 16:47:27,47.46,green,1
5715,1900-01-01 16:47:28,47.46,green,3
5716,1900-01-01 16:47:35,47.47,red,1
5717,1900-01-01 16:47:36,47.46,green,1
5718,1900-01-01 16:47:38,47.46,green,1
5719,1900-01-01 16:47:46,47.46,green,1
5720,1900-01-01 16:47:54,47.46,green,1
5721,1900-01-01 16:47:59,47.47,red,1
5722,1900-01-01 16:48:00,47.46,green,19
5723,1900-01-01 16:48:04,47.46,red,3
5724,1900-01-01 16:48:06,47.46,red,1
5725,1900-01-01 16:48:09,47.46,red,1
5726,1900-01-01 16:48:10,47.45,green,45
5727,1900-01-01 16:48:14,47.45,green,2
5728,1900-01-01 16:48:19,47.46,red,25
5729,1900-01-01 16:48:25,47.47,red,1
5730,1900-01-01 16:48:26,47.46,green,6
5731,1900-01-01 16:48:31,47.46,red,2
5732,1900-01-01 16:48:46,47.46,red,1
5733,1900-01-01 16:48:57,47.46,red,1
5734,1900-01-01 16:48:59,47.45,green,1
5735,1900-01-01 16:49:00,47.46,red,12
5736,1900-01-01 16:49:03,47.46,red,2
5737,1900-01-01 16:49:04,47.45,green,1
5738,1900-01-01 16:49:05,47.46,red,1
5739,1900-01-01 16:49:08,47.45,green,1
5740,1900-01-01 16:49:09,47.45,green,1
5741,1900-01-01 16:49:13,47.45,green,2
5742,1900-01-01 16:49:16,47.45,green,2
5743,1900-01-01 16:49:18,47.46,red,61
5744,1900-01-01 16:49:20,47.46,green,1
5745,1900-01-01 16:49:21,47.47,red,58
5746,1900-01-01 16:49:22,47.47,green,32
5747,1900-01-01 16:49:23,47.47,green,4
5748,1900-01-01 16:49:26,47.46,green,7
5749,1900-01-01 16:49:27,47.46,green,1
5750,1900-01-01 16:49:28,47.46,green,10
5751,1900-01-01 16:49:29,47.46,green,11
5752,1900-01-01 16:49:31,47.46,green,39
5753,1900-01-01 16:49:34,47.47,red,1
5754,1900-01-01 16:49:35,47.46,green,10
5755,1900-01-01 16:49:37,47.46,green,7
