,1m,3m,15m,time
773,,,,1900-01-01 13:09:53
774,,,,1900-01-01 13:09:54
775,,,,1900-01-01 13:09:55
776,,,,1900-01-01 13:09:56
777,,,,1900-01-01 13:09:57
778,,,,1900-01-01 13:09:58
779,,,,1900-01-01 13:09:59
780,,,,1900-01-01 13:10:00
781,,,,1900-01-01 13:10:01
782,,,,1900-01-01 13:10:02
783,,,,1900-01-01 13:10:03
784,,,,1900-01-01 13:10:04
785,,,,1900-01-01 13:10:05
786,,,,1900-01-01 13:10:06
787,,,,1900-01-01 13:10:07
788,,,,1900-01-01 13:10:08
789,,,,1900-01-01 13:10:09
790,,,,1900-01-01 13:10:10
791,,,,1900-01-01 13:10:11
792,,,,1900-01-01 13:10:12
793,,,,1900-01-01 13:10:13
794,,,,1900-01-01 13:10:14
795,,,,1900-01-01 13:10:15
796,,,,1900-01-01 13:10:16
797,,,,1900-01-01 13:10:17
798,,,,1900-01-01 13:10:18
799,,,,1900-01-01 13:10:19
800,,,,1900-01-01 13:10:20
801,,,,1900-01-01 13:10:21
802,,,,1900-01-01 13:10:22
803,,,,1900-01-01 13:10:23
804,,,,1900-01-01 13:10:24
805,,,,1900-01-01 13:10:25
806,,,,1900-01-01 13:10:26
807,,,,1900-01-01 13:10:27
808,,,,1900-01-01 13:10:28
809,,,,1900-01-01 13:10:29
810,,,,1900-01-01 13:10:30
811,,,,1900-01-01 13:10:31
812,,,,1900-01-01 13:10:32
813,,,,1900-01-01 13:10:33
814,,,,1900-01-01 13:10:34
815,,,,1900-01-01 13:10:35
816,,,,1900-01-01 13:10:36
817,,,,1900-01-01 13:10:37
818,,,,1900-01-01 13:10:38
819,,,,1900-01-01 13:10:39
820,,,,1900-01-01 13:10:40
821,,,,1900-01-01 13:10:41
822,,,,1900-01-01 13:10:42
823,,,,1900-01-01 13:10:43
824,,,,1900-01-01 13:10:44
825,,,,1900-01-01 13:10:45
826,,,,1900-01-01 13:10:46
827,,,,1900-01-01 13:10:47
828,,,,1900-01-01 13:10:48
829,,,,1900-01-01 13:10:49
830,,,,1900-01-01 13:10:50
831,,,,1900-01-01 13:10:51
832,,,,1900-01-01 13:10:52
833,,,,1900-01-01 13:10:53
834,,,,1900-01-01 13:10:54
835,,,,1900-01-01 13:10:55
836,,,,1900-01-01 13:10:56
837,,,,1900-01-01 13:10:57
838,,,,1900-01-01 13:10:58
839,,,,1900-01-01 13:10:59
840,,,,1900-01-01 13:11:00
841,,,,1900-01-01 13:11:01
842,,,,1900-01-01 13:11:02
843,,,,1900-01-01 13:11:03
844,,,,1900-01-01 13:11:04
845,,,,1900-01-01 13:11:05
846,,,,1900-01-01 13:11:06
847,,,,1900-01-01 13:11:07
848,,,,1900-01-01 13:11:08
849,,,,1900-01-01 13:11:09
850,,,,1900-01-01 13:11:10
851,,,,1900-01-01 13:11:11
852,,,,1900-01-01 13:11:12
853,,,,1900-01-01 13:11:13
854,,,,1900-01-01 13:11:14
855,,,,1900-01-01 13:11:15
856,,,,1900-01-01 13:11:16
857,,,,1900-01-01 13:11:17
858,,,,1900-01-01 13:11:18
859,,,,1900-01-01 13:11:19
860,,,,1900-01-01 13:11:20
861,,,,1900-01-01 13:11:21
862,,,,1900-01-01 13:11:22
863,,,,1900-01-01 13:11:23
864,,,,1900-01-01 13:11:24
865,,,,1900-01-01 13:11:25
866,,,,1900-01-01 13:11:26
867,,,,1900-01-01 13:11:27
868,,,,1900-01-01 13:11:28
869,,,,1900-01-01 13:11:29
870,,,,1900-01-01 13:11:30
871,,,,1900-01-01 13:11:31
872,,,,1900-01-01 13:11:32
873,,,,1900-01-01 13:11:33
874,,,,1900-01-01 13:11:34
875,,,,1900-01-01 13:11:35
876,,,,1900-01-01 13:11:36
877,,,,1900-01-01 13:11:37
878,,,,1900-01-01 13:11:38
879,,,,1900-01-01 13:11:39
880,,,,1900-01-01 13:11:40
881,,,,1900-01-01 13:11:41
882,,,,1900-01-01 13:11:42
883,,,,1900-01-01 13:11:43
884,,,,1900-01-01 13:11:44
885,,,,1900-01-01 13:11:45
886,,,,1900-01-01 13:11:46
887,,,,1900-01-01 13:11:47
888,,,,1900-01-01 13:11:48
889,,,,1900-01-01 13:11:49
890,,,,1900-01-01 13:11:50
891,,,,1900-01-01 13:11:51
892,,,,1900-01-01 13:11:52
893,,,,1900-01-01 13:11:53
894,,,,1900-01-01 13:11:54
895,,,,1900-01-01 13:11:55
896,,,,1900-01-01 13:11:56
897,,,,1900-01-01 13:11:57
898,,,,1900-01-01 13:11:58
899,,,,1900-01-01 13:11:59
900,,,,1900-01-01 13:12:00
901,,,,1900-01-01 13:12:01
902,,,,1900-01-01 13:12:02
903,,,,1900-01-01 13:12:03
904,,,,1900-01-01 13:12:04
905,,,,1900-01-01 13:12:05
906,,,,1900-01-01 13:12:06
907,,,,1900-01-01 13:12:07
908,,,,1900-01-01 13:12:08
909,,,,1900-01-01 13:12:09
910,,,,1900-01-01 13:12:10
911,,,,1900-01-01 13:12:11
912,,,,1900-01-01 13:12:12
913,,,,1900-01-01 13:12:13
914,,,,1900-01-01 13:12:14
915,,,,1900-01-01 13:12:15
916,,,,1900-01-01 13:12:16
917,,,,1900-01-01 13:12:17
918,,,,1900-01-01 13:12:18
919,,,,1900-01-01 13:12:19
920,,,,1900-01-01 13:12:20
921,,,,1900-01-01 13:12:21
922,,,,1900-01-01 13:12:22
923,,,,1900-01-01 13:12:23
924,,,,1900-01-01 13:12:24
925,,,,1900-01-01 13:12:25
926,,,,1900-01-01 13:12:26
927,,,,1900-01-01 13:12:27
928,,,,1900-01-01 13:12:28
929,,,,1900-01-01 13:12:29
930,,,,1900-01-01 13:12:30
931,,,,1900-01-01 13:12:31
932,,,,1900-01-01 13:12:32
933,,,,1900-01-01 13:12:33
934,,,,1900-01-01 13:12:34
935,,,,1900-01-01 13:12:35
936,,,,1900-01-01 13:12:36
937,,,,1900-01-01 13:12:37
938,,,,1900-01-01 13:12:38
939,,,,1900-01-01 13:12:39
940,,,,1900-01-01 13:12:40
941,,,,1900-01-01 13:12:41
942,,,,1900-01-01 13:12:42
943,,,,1900-01-01 13:12:43
944,,,,1900-01-01 13:12:44
945,,,,1900-01-01 13:12:45
946,,,,1900-01-01 13:12:46
947,,,,1900-01-01 13:12:47
948,,,,1900-01-01 13:12:48
949,,,,1900-01-01 13:12:49
950,,,,1900-01-01 13:12:50
951,,,,1900-01-01 13:12:51
952,,,,1900-01-01 13:12:52
953,,,,1900-01-01 13:12:53
954,,,,1900-01-01 13:12:54
955,,,,1900-01-01 13:12:55
956,,,,1900-01-01 13:12:56
957,,,,1900-01-01 13:12:57
958,,,,1900-01-01 13:12:58
959,,,,1900-01-01 13:12:59
960,,,,1900-01-01 13:13:00
961,,,,1900-01-01 13:13:01
962,,,,1900-01-01 13:13:02
963,,,,1900-01-01 13:13:03
964,,,,1900-01-01 13:13:04
965,,,,1900-01-01 13:13:05
966,,,,1900-01-01 13:13:06
967,,,,1900-01-01 13:13:07
968,,,,1900-01-01 13:13:08
969,,,,1900-01-01 13:13:09
970,,,,1900-01-01 13:13:10
971,,,,1900-01-01 13:13:11
972,,,,1900-01-01 13:13:12
973,,,,1900-01-01 13:13:13
974,,,,1900-01-01 13:13:14
975,,,,1900-01-01 13:13:15
976,,,,1900-01-01 13:13:16
977,,,,1900-01-01 13:13:17
978,,,,1900-01-01 13:13:18
979,,,,1900-01-01 13:13:19
980,,,,1900-01-01 13:13:20
981,,,,1900-01-01 13:13:21
982,,,,1900-01-01 13:13:22
983,,,,1900-01-01 13:13:23
984,,,,1900-01-01 13:13:24
985,,,,1900-01-01 13:13:25
986,,,,1900-01-01 13:13:26
987,,,,1900-01-01 13:13:27
988,,,,1900-01-01 13:13:28
989,,,,1900-01-01 13:13:29
990,,,,1900-01-01 13:13:30
991,,,,1900-01-01 13:13:31
992,,,,1900-01-01 13:13:32
993,,,,1900-01-01 13:13:33
994,,,,1900-01-01 13:13:34
995,,,,1900-01-01 13:13:35
996,,,,1900-01-01 13:13:36
997,,,,1900-01-01 13:13:37
998,,,,1900-01-01 13:13:38
999,,,,1900-01-01 13:13:39
1000,,,,1900-01-01 13:13:40
1001,,,,1900-01-01 13:13:41
1002,,,,1900-01-01 13:13:42
1003,,,,1900-01-01 13:13:43
1004,,,,1900-01-01 13:13:44
1005,,,,1900-01-01 13:13:45
1006,,,,1900-01-01 13:13:46
1007,,,,1900-01-01 13:13:47
1008,,,,1900-01-01 13:13:48
1009,,,,1900-01-01 13:13:49
1010,,,,1900-01-01 13:13:50
1011,,,,1900-01-01 13:13:51
1012,,,,1900-01-01 13:13:52
1013,,,,1900-01-01 13:13:53
1014,,,,1900-01-01 13:13:54
1015,,,,1900-01-01 13:13:55
1016,,,,1900-01-01 13:13:56
1017,,,,1900-01-01 13:13:57
1018,,,,1900-01-01 13:13:58
1019,,,,1900-01-01 13:13:59
1020,,,,1900-01-01 13:14:00
1021,,,,1900-01-01 13:14:01
1022,,,,1900-01-01 13:14:02
1023,,,,1900-01-01 13:14:03
1024,,,,1900-01-01 13:14:04
1025,,,,1900-01-01 13:14:05
1026,,,,1900-01-01 13:14:06
1027,,,,1900-01-01 13:14:07
1028,,,,1900-01-01 13:14:08
1029,,,,1900-01-01 13:14:09
1030,,,,1900-01-01 13:14:10
1031,,,,1900-01-01 13:14:11
1032,,,,1900-01-01 13:14:12
1033,,,,1900-01-01 13:14:13
1034,,,,1900-01-01 13:14:14
1035,,,,1900-01-01 13:14:15
1036,,,,1900-01-01 13:14:16
1037,,,,1900-01-01 13:14:17
1038,,,,1900-01-01 13:14:18
1039,,,,1900-01-01 13:14:19
1040,,,,1900-01-01 13:14:20
1041,,,,1900-01-01 13:14:21
1042,,,,1900-01-01 13:14:22
1043,,,,1900-01-01 13:14:23
1044,,,,1900-01-01 13:14:24
1045,,,,1900-01-01 13:14:25
1046,,,,1900-01-01 13:14:26
1047,,,,1900-01-01 13:14:27
1048,,,,1900-01-01 13:14:28
1049,,,,1900-01-01 13:14:29
1050,,,,1900-01-01 13:14:30
1051,,,,1900-01-01 13:14:31
1052,,,,1900-01-01 13:14:32
1053,,,,1900-01-01 13:14:33
1054,,,,1900-01-01 13:14:34
1055,,,,1900-01-01 13:14:35
1056,,,,1900-01-01 13:14:36
1057,,,,1900-01-01 13:14:37
1058,,,,1900-01-01 13:14:38
1059,,,,1900-01-01 13:14:39
1060,,,,1900-01-01 13:14:40
1061,,,,1900-01-01 13:14:41
1062,,,,1900-01-01 13:14:42
1063,,,,1900-01-01 13:14:43
1064,,,,1900-01-01 13:14:44
1065,,,,1900-01-01 13:14:45
1066,,,,1900-01-01 13:14:46
1067,,,,1900-01-01 13:14:47
1068,,,,1900-01-01 13:14:48
1069,,,,1900-01-01 13:14:49
1070,,,,1900-01-01 13:14:50
1071,,,,1900-01-01 13:14:51
1072,,,,1900-01-01 13:14:52
1073,,,,1900-01-01 13:14:53
1074,,,,1900-01-01 13:14:54
1075,,,,1900-01-01 13:14:55
1076,,,,1900-01-01 13:14:56
1077,,,,1900-01-01 13:14:57
1078,,,,1900-01-01 13:14:58
1079,,,,1900-01-01 13:14:59
1080,,,,1900-01-01 13:15:00
1081,,,,1900-01-01 13:15:01
1082,,,,1900-01-01 13:15:02
1083,,,,1900-01-01 13:15:03
1084,,,,1900-01-01 13:15:04
1085,,,,1900-01-01 13:15:05
1086,,,,1900-01-01 13:15:06
1087,,,,1900-01-01 13:15:07
1088,,,,1900-01-01 13:15:08
1089,,,,1900-01-01 13:15:09
1090,,,,1900-01-01 13:15:10
1091,,,,1900-01-01 13:15:11
1092,,,,1900-01-01 13:15:12
1093,,,,1900-01-01 13:15:13
1094,,,,1900-01-01 13:15:14
1095,,,,1900-01-01 13:15:15
1096,,,,1900-01-01 13:15:16
1097,,,,1900-01-01 13:15:17
1098,,,,1900-01-01 13:15:18
1099,,,,1900-01-01 13:15:19
1100,,,,1900-01-01 13:15:20
1101,,,,1900-01-01 13:15:21
1102,,,,1900-01-01 13:15:22
1103,,,,1900-01-01 13:15:23
1104,,,,1900-01-01 13:15:24
1105,,,,1900-01-01 13:15:25
1106,,,,1900-01-01 13:15:26
1107,,,,1900-01-01 13:15:27
1108,,,,1900-01-01 13:15:28
1109,,,,1900-01-01 13:15:29
1110,,,,1900-01-01 13:15:30
1111,,,,1900-01-01 13:15:31
1112,,,,1900-01-01 13:15:32
1113,,,,1900-01-01 13:15:33
1114,,,,1900-01-01 13:15:34
1115,,,,1900-01-01 13:15:35
1116,,,,1900-01-01 13:15:36
1117,,,,1900-01-01 13:15:37
1118,,,,1900-01-01 13:15:38
1119,,,,1900-01-01 13:15:39
1120,,,,1900-01-01 13:15:40
1121,,,,1900-01-01 13:15:41
1122,,,,1900-01-01 13:15:42
1123,,,,1900-01-01 13:15:43
1124,,,,1900-01-01 13:15:44
1125,,,,1900-01-01 13:15:45
1126,,,,1900-01-01 13:15:46
1127,,,,1900-01-01 13:15:47
1128,,,,1900-01-01 13:15:48
1129,,,,1900-01-01 13:15:49
1130,,,,1900-01-01 13:15:50
1131,,,,1900-01-01 13:15:51
1132,,,,1900-01-01 13:15:52
1133,,,,1900-01-01 13:15:53
1134,,,,1900-01-01 13:15:54
1135,,,,1900-01-01 13:15:55
1136,,,,1900-01-01 13:15:56
1137,,,,1900-01-01 13:15:57
1138,,,,1900-01-01 13:15:58
1139,,,,1900-01-01 13:15:59
1140,,,,1900-01-01 13:16:00
1141,,,,1900-01-01 13:16:01
1142,,,,1900-01-01 13:16:02
1143,,,,1900-01-01 13:16:03
1144,,,,1900-01-01 13:16:04
1145,,,,1900-01-01 13:16:05
1146,,,,1900-01-01 13:16:06
1147,,,,1900-01-01 13:16:07
1148,,,,1900-01-01 13:16:08
1149,,,,1900-01-01 13:16:09
1150,,,,1900-01-01 13:16:10
1151,,,,1900-01-01 13:16:11
1152,,,,1900-01-01 13:16:12
1153,,,,1900-01-01 13:16:13
1154,,,,1900-01-01 13:16:14
1155,,,,1900-01-01 13:16:15
1156,,,,1900-01-01 13:16:16
1157,,,,1900-01-01 13:16:17
1158,,,,1900-01-01 13:16:18
1159,,,,1900-01-01 13:16:19
1160,,,,1900-01-01 13:16:20
1161,,,,1900-01-01 13:16:21
1162,,,,1900-01-01 13:16:22
1163,,,,1900-01-01 13:16:23
1164,,,,1900-01-01 13:16:24
1165,,,,1900-01-01 13:16:25
1166,,,,1900-01-01 13:16:26
1167,,,,1900-01-01 13:16:27
1168,,,,1900-01-01 13:16:28
1169,,,,1900-01-01 13:16:29
1170,,,,1900-01-01 13:16:30
1171,,,,1900-01-01 13:16:31
1172,,,,1900-01-01 13:16:32
1173,,,,1900-01-01 13:16:33
1174,,,,1900-01-01 13:16:34
1175,,,,1900-01-01 13:16:35
1176,,,,1900-01-01 13:16:36
1177,,,,1900-01-01 13:16:37
1178,,,,1900-01-01 13:16:38
1179,,,,1900-01-01 13:16:39
1180,,,,1900-01-01 13:16:40
1181,,,,1900-01-01 13:16:41
1182,,,,1900-01-01 13:16:42
1183,,,,1900-01-01 13:16:43
1184,,,,1900-01-01 13:16:44
1185,,,,1900-01-01 13:16:45
1186,,,,1900-01-01 13:16:46
1187,,,,1900-01-01 13:16:47
1188,,,,1900-01-01 13:16:48
1189,,,,1900-01-01 13:16:49
1190,,,,1900-01-01 13:16:50
1191,,,,1900-01-01 13:16:51
1192,,,,1900-01-01 13:16:52
1193,,,,1900-01-01 13:16:53
1194,,,,1900-01-01 13:16:54
1195,,,,1900-01-01 13:16:55
1196,,,,1900-01-01 13:16:56
1197,,,,1900-01-01 13:16:57
1198,,,,1900-01-01 13:16:58
1199,,,,1900-01-01 13:16:59
1200,,,,1900-01-01 13:17:00
1201,,,,1900-01-01 13:17:01
1202,,,,1900-01-01 13:17:02
1203,,,,1900-01-01 13:17:03
1204,,,,1900-01-01 13:17:04
1205,,,,1900-01-01 13:17:05
1206,,,,1900-01-01 13:17:06
1207,,,,1900-01-01 13:17:07
1208,,,,1900-01-01 13:17:08
1209,,,,1900-01-01 13:17:09
1210,,,,1900-01-01 13:17:10
1211,,,,1900-01-01 13:17:11
1212,,,,1900-01-01 13:17:12
1213,,,,1900-01-01 13:17:13
1214,,,,1900-01-01 13:17:14
1215,,,,1900-01-01 13:17:15
1216,,,,1900-01-01 13:17:16
1217,,,,1900-01-01 13:17:17
1218,,,,1900-01-01 13:17:18
1219,,,,1900-01-01 13:17:19
1220,,,,1900-01-01 13:17:20
1221,,,,1900-01-01 13:17:21
1222,,,,1900-01-01 13:17:22
1223,,,,1900-01-01 13:17:23
1224,,,,1900-01-01 13:17:24
1225,,,,1900-01-01 13:17:25
1226,,,,1900-01-01 13:17:26
1227,,,,1900-01-01 13:17:27
1228,,,,1900-01-01 13:17:28
1229,,,,1900-01-01 13:17:29
1230,,,,1900-01-01 13:17:30
1231,,,,1900-01-01 13:17:31
1232,,,,1900-01-01 13:17:32
1233,,,,1900-01-01 13:17:33
1234,,,,1900-01-01 13:17:34
1235,,,,1900-01-01 13:17:35
1236,,,,1900-01-01 13:17:36
1237,,,,1900-01-01 13:17:37
1238,,,,1900-01-01 13:17:38
1239,,,,1900-01-01 13:17:39
1240,,,,1900-01-01 13:17:40
1241,,,,1900-01-01 13:17:41
1242,,,,1900-01-01 13:17:42
1243,,,,1900-01-01 13:17:43
1244,,,,1900-01-01 13:17:44
1245,,,,1900-01-01 13:17:45
1246,,,,1900-01-01 13:17:46
1247,,,,1900-01-01 13:17:47
1248,,,,1900-01-01 13:17:48
1249,,,,1900-01-01 13:17:49
1250,,,,1900-01-01 13:17:50
1251,,,,1900-01-01 13:17:51
1252,,,,1900-01-01 13:17:52
1253,,,,1900-01-01 13:17:53
1254,,,,1900-01-01 13:17:54
1255,,,,1900-01-01 13:17:55
1256,,,,1900-01-01 13:17:56
1257,,,,1900-01-01 13:17:57
1258,,,,1900-01-01 13:17:58
1259,,,,1900-01-01 13:17:59
1260,,,,1900-01-01 13:18:00
1261,,,,1900-01-01 13:18:01
1262,,,,1900-01-01 13:18:02
1263,,,,1900-01-01 13:18:03
1264,,,,1900-01-01 13:18:04
1265,,,,1900-01-01 13:18:05
1266,,,,1900-01-01 13:18:06
1267,,,,1900-01-01 13:18:07
1268,,,,1900-01-01 13:18:08
1269,,,,1900-01-01 13:18:09
1270,,,,1900-01-01 13:18:10
1271,,,,1900-01-01 13:18:11
1272,,,,1900-01-01 13:18:12
1273,,,,1900-01-01 13:18:13
1274,,,,1900-01-01 13:18:14
1275,,,,1900-01-01 13:18:15
1276,,,,1900-01-01 13:18:16
1277,,,,1900-01-01 13:18:17
1278,,,,1900-01-01 13:18:18
1279,,,,1900-01-01 13:18:19
1280,,,,1900-01-01 13:18:20
1281,,,,1900-01-01 13:18:21
1282,,,,1900-01-01 13:18:22
1283,,,,1900-01-01 13:18:23
1284,,,,1900-01-01 13:18:24
1285,,,,1900-01-01 13:18:25
1286,,,,1900-01-01 13:18:26
1287,,,,1900-01-01 13:18:27
1288,,,,1900-01-01 13:18:28
1289,,,,1900-01-01 13:18:29
1290,,,,1900-01-01 13:18:30
1291,,,,1900-01-01 13:18:31
1292,,,,1900-01-01 13:18:32
1293,,,,1900-01-01 13:18:33
1294,,,,1900-01-01 13:18:34
1295,,,,1900-01-01 13:18:35
1296,,,,1900-01-01 13:18:36
1297,,,,1900-01-01 13:18:37
1298,,,,1900-01-01 13:18:38
1299,,,,1900-01-01 13:18:39
1300,,,,1900-01-01 13:18:40
1301,,,,1900-01-01 13:18:41
1302,,,,1900-01-01 13:18:42
1303,,,,1900-01-01 13:18:43
1304,,,,1900-01-01 13:18:44
1305,,,,1900-01-01 13:18:45
1306,,,,1900-01-01 13:18:46
1307,,,,1900-01-01 13:18:47
1308,,,,1900-01-01 13:18:48
1309,,,,1900-01-01 13:18:49
1310,,,,1900-01-01 13:18:50
1311,,,,1900-01-01 13:18:51
1312,,,,1900-01-01 13:18:52
1313,,,,1900-01-01 13:18:53
1314,,,,1900-01-01 13:18:54
1315,,,,1900-01-01 13:18:55
1316,,,,1900-01-01 13:18:56
1317,,,,1900-01-01 13:18:57
1318,,,,1900-01-01 13:18:58
1319,,,,1900-01-01 13:18:59
1320,,,,1900-01-01 13:19:00
1321,,,,1900-01-01 13:19:01
1322,,,,1900-01-01 13:19:02
1323,,,,1900-01-01 13:19:03
1324,,,,1900-01-01 13:19:04
1325,,,,1900-01-01 13:19:05
1326,,,,1900-01-01 13:19:06
1327,,,,1900-01-01 13:19:07
1328,,,,1900-01-01 13:19:08
1329,,,,1900-01-01 13:19:09
1330,,,,1900-01-01 13:19:10
1331,,,,1900-01-01 13:19:11
1332,,,,1900-01-01 13:19:12
1333,,,,1900-01-01 13:19:13
1334,,,,1900-01-01 13:19:14
1335,,,,1900-01-01 13:19:15
1336,,,,1900-01-01 13:19:16
1337,,,,1900-01-01 13:19:17
1338,,,,1900-01-01 13:19:18
1339,,,,1900-01-01 13:19:19
1340,,,,1900-01-01 13:19:20
1341,,,,1900-01-01 13:19:21
1342,,,,1900-01-01 13:19:22
1343,,,,1900-01-01 13:19:23
1344,,,,1900-01-01 13:19:24
1345,,,,1900-01-01 13:19:25
1346,,,,1900-01-01 13:19:26
1347,,,,1900-01-01 13:19:27
1348,,,,1900-01-01 13:19:28
1349,,,,1900-01-01 13:19:29
1350,,,,1900-01-01 13:19:30
1351,,,,1900-01-01 13:19:31
1352,,,,1900-01-01 13:19:32
1353,,,,1900-01-01 13:19:33
1354,,,,1900-01-01 13:19:34
1355,,,,1900-01-01 13:19:35
1356,,,,1900-01-01 13:19:36
1357,,,,1900-01-01 13:19:37
1358,,,,1900-01-01 13:19:38
1359,,,,1900-01-01 13:19:39
1360,,,,1900-01-01 13:19:40
1361,,,,1900-01-01 13:19:41
1362,,,,1900-01-01 13:19:42
1363,,,,1900-01-01 13:19:43
1364,,,,1900-01-01 13:19:44
1365,,,,1900-01-01 13:19:45
1366,,,,1900-01-01 13:19:46
1367,,,,1900-01-01 13:19:47
1368,,,,1900-01-01 13:19:48
1369,,,,1900-01-01 13:19:49
1370,,,,1900-01-01 13:19:50
1371,,,,1900-01-01 13:19:51
1372,,,,1900-01-01 13:19:52
1373,,,,1900-01-01 13:19:53
1374,,,,1900-01-01 13:19:54
1375,,,,1900-01-01 13:19:55
1376,,,,1900-01-01 13:19:56
1377,,,,1900-01-01 13:19:57
1378,,,,1900-01-01 13:19:58
1379,,,,1900-01-01 13:19:59
1380,,,,1900-01-01 13:20:00
1381,,,,1900-01-01 13:20:01
1382,,,,1900-01-01 13:20:02
1383,,,,1900-01-01 13:20:03
1384,,,,1900-01-01 13:20:04
1385,,,,1900-01-01 13:20:05
1386,,,,1900-01-01 13:20:06
1387,,,,1900-01-01 13:20:07
1388,,,,1900-01-01 13:20:08
1389,,,,1900-01-01 13:20:09
1390,,,,1900-01-01 13:20:10
1391,,,,1900-01-01 13:20:11
1392,,,,1900-01-01 13:20:12
1393,,,,1900-01-01 13:20:13
1394,,,,1900-01-01 13:20:14
1395,,,,1900-01-01 13:20:15
1396,,,,1900-01-01 13:20:16
1397,,,,1900-01-01 13:20:17
1398,,,,1900-01-01 13:20:18
1399,,,,1900-01-01 13:20:19
1400,,,,1900-01-01 13:20:20
1401,,,,1900-01-01 13:20:21
1402,,,,1900-01-01 13:20:22
1403,,,,1900-01-01 13:20:23
1404,,,,1900-01-01 13:20:24
1405,,,,1900-01-01 13:20:25
1406,,,,1900-01-01 13:20:26
1407,,,,1900-01-01 13:20:27
1408,,,,1900-01-01 13:20:28
1409,,,,1900-01-01 13:20:29
1410,,,,1900-01-01 13:20:30
1411,,,,1900-01-01 13:20:31
1412,,,,1900-01-01 13:20:32
1413,,,,1900-01-01 13:20:33
1414,,,,1900-01-01 13:20:34
1415,,,,1900-01-01 13:20:35
1416,,,,1900-01-01 13:20:36
1417,,,,1900-01-01 13:20:37
1418,,,,1900-01-01 13:20:38
1419,,,,1900-01-01 13:20:39
1420,,,,1900-01-01 13:20:40
1421,,,,1900-01-01 13:20:41
1422,,,,1900-01-01 13:20:42
1423,,,,1900-01-01 13:20:43
1424,,,,1900-01-01 13:20:44
1425,,,,1900-01-01 13:20:45
1426,,,,1900-01-01 13:20:46
1427,,,,1900-01-01 13:20:47
1428,,,,1900-01-01 13:20:48
1429,,,,1900-01-01 13:20:49
1430,,,,1900-01-01 13:20:50
1431,,,,1900-01-01 13:20:51
1432,,,,1900-01-01 13:20:52
1433,,,,1900-01-01 13:20:53
1434,,,,1900-01-01 13:20:54
1435,,,,1900-01-01 13:20:55
1436,,,,1900-01-01 13:20:56
1437,,,,1900-01-01 13:20:57
1438,,,,1900-01-01 13:20:58
1439,,,,1900-01-01 13:20:59
1440,,,,1900-01-01 13:21:00
1441,,,,1900-01-01 13:21:01
1442,,,,1900-01-01 13:21:02
1443,,,,1900-01-01 13:21:03
1444,,,,1900-01-01 13:21:04
1445,,,,1900-01-01 13:21:05
1446,,,,1900-01-01 13:21:06
1447,,,,1900-01-01 13:21:07
1448,,,,1900-01-01 13:21:08
1449,,,,1900-01-01 13:21:09
1450,,,,1900-01-01 13:21:10
1451,,,,1900-01-01 13:21:11
1452,,,,1900-01-01 13:21:12
1453,,,,1900-01-01 13:21:13
1454,,,,1900-01-01 13:21:14
1455,,,,1900-01-01 13:21:15
1456,,,,1900-01-01 13:21:16
1457,,,,1900-01-01 13:21:17
1458,,,,1900-01-01 13:21:18
1459,,,,1900-01-01 13:21:19
1460,,,,1900-01-01 13:21:20
1461,,,,1900-01-01 13:21:21
1462,,,,1900-01-01 13:21:22
1463,,,,1900-01-01 13:21:23
1464,,,,1900-01-01 13:21:24
1465,,,,1900-01-01 13:21:25
1466,,,,1900-01-01 13:21:26
1467,,,,1900-01-01 13:21:27
1468,,,,1900-01-01 13:21:28
1469,,,,1900-01-01 13:21:29
1470,,,,1900-01-01 13:21:30
1471,,,,1900-01-01 13:21:31
1472,,,,1900-01-01 13:21:32
1473,,,,1900-01-01 13:21:33
1474,,,,1900-01-01 13:21:34
1475,,,,1900-01-01 13:21:35
1476,,,,1900-01-01 13:21:36
1477,,,,1900-01-01 13:21:37
1478,,,,1900-01-01 13:21:38
1479,,,,1900-01-01 13:21:39
1480,,,,1900-01-01 13:21:40
1481,,,,1900-01-01 13:21:41
1482,,,,1900-01-01 13:21:42
1483,,,,1900-01-01 13:21:43
1484,,,,1900-01-01 13:21:44
1485,,,,1900-01-01 13:21:45
1486,,,,1900-01-01 13:21:46
1487,,,,1900-01-01 13:21:47
1488,,,,1900-01-01 13:21:48
1489,,,,1900-01-01 13:21:49
1490,,,,1900-01-01 13:21:50
1491,,,,1900-01-01 13:21:51
1492,,,,1900-01-01 13:21:52
1493,,,,1900-01-01 13:21:53
1494,,,,1900-01-01 13:21:54
1495,,,,1900-01-01 13:21:55
1496,,,,1900-01-01 13:21:56
1497,,,,1900-01-01 13:21:57
1498,,,,1900-01-01 13:21:58
1499,,,,1900-01-01 13:21:59
1500,,,,1900-01-01 13:22:00
1501,,,,1900-01-01 13:22:01
1502,,,,1900-01-01 13:22:02
1503,,,,1900-01-01 13:22:03
1504,,,,1900-01-01 13:22:04
1505,,,,1900-01-01 13:22:05
1506,,,,1900-01-01 13:22:06
1507,,,,1900-01-01 13:22:07
1508,,,,1900-01-01 13:22:08
1509,,,,1900-01-01 13:22:09
1510,,,,1900-01-01 13:22:10
1511,,,,1900-01-01 13:22:11
1512,,,,1900-01-01 13:22:12
1513,,,,1900-01-01 13:22:13
1514,,,,1900-01-01 13:22:14
1515,,,,1900-01-01 13:22:15
1516,,,,1900-01-01 13:22:16
1517,,,,1900-01-01 13:22:17
1518,,,,1900-01-01 13:22:18
1519,,,,1900-01-01 13:22:19
1520,,,,1900-01-01 13:22:20
